TLR02	XP_069078294.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078293.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078292.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078291.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078290.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078289.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078287.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078286.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078285.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078284.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078283.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078282.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078281.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069078280.1	25.956	366	215	9	40	400	60	374	5.78e-11	67.0
TLR02	XP_069084444.1	24.760	416	255	15	40	428	50	434	7.60e-11	67.0
TLR02	XP_069084442.1	24.760	416	255	15	40	428	50	434	8.17e-11	67.0
TLR02	XP_069095703.1	26.857	175	126	2	28	201	33	206	9.89e-11	67.0
TLR03	XP_069056155.1	87.236	901	115	0	1	901	1	901	0.0	1580
TLR03	XP_069056148.1	87.236	901	115	0	1	901	1	901	0.0	1580
TLR03	XP_069056139.1	87.236	901	115	0	1	901	1	901	0.0	1580
TLR03	XP_069056169.1	86.675	758	101	0	144	901	10	767	0.0	1316
TLR03	XP_069056791.1	27.282	931	577	30	36	899	43	940	6.77e-61	224
TLR03	XP_069057501.1	26.403	909	584	25	49	900	52	932	1.60e-56	212
TLR03	XP_069057501.1	26.824	507	325	14	18	489	189	684	4.38e-16	84.3
TLR03	XP_069057500.1	26.403	909	584	25	49	900	52	932	1.60e-56	212
TLR03	XP_069057500.1	26.824	507	325	14	18	489	189	684	4.38e-16	84.3
TLR03	XP_069100715.1	25.079	945	572	26	38	896	40	934	7.29e-56	209
TLR03	XP_069060808.1	26.170	940	564	33	46	898	142	1038	9.93e-49	188
TLR03	XP_069060807.1	26.170	940	564	33	46	898	152	1048	1.13e-48	188
TLR03	XP_069060806.1	26.170	940	564	33	46	898	204	1100	1.19e-48	188
TLR03	XP_069060809.1	25.992	1008	557	36	37	898	66	1030	9.77e-44	173
TLR03	XP_069062951.1	24.677	928	585	33	45	895	131	1021	5.03e-38	155
TLR03	XP_069089941.1	26.330	733	404	29	277	890	133	848	8.45e-36	147
TLR03	XP_069089940.1	26.330	733	404	29	277	890	141	856	9.84e-36	147
TLR03	XP_069063724.1	25.339	663	434	15	53	715	179	780	1.95e-35	145
TLR03	XP_069063724.1	25.108	462	293	11	40	498	307	718	3.00e-17	87.8
TLR03	XP_069063724.1	24.337	415	236	8	292	641	171	572	1.62e-14	79.0
TLR03	XP_069098636.1	23.675	887	575	25	23	894	30	829	9.82e-33	137
TLR03	XP_069098637.1	22.365	778	506	21	178	894	3	743	1.61e-30	130
TLR03	XP_069066660.1	28.972	535	322	11	38	557	63	554	4.59e-29	124
TLR03	XP_069066660.1	29.101	378	223	9	249	626	101	433	1.16e-24	110
TLR03	XP_069066660.1	26.190	462	273	14	187	626	90	505	3.96e-21	99.8
TLR03	XP_069094791.1	31.105	389	226	10	23	382	19	394	8.92e-29	125
TLR03	XP_069094791.1	26.241	423	235	13	276	694	122	471	3.36e-21	100
TLR03	XP_069094791.1	34.302	172	108	2	53	221	241	410	4.07e-12	71.6
TLR03	XP_069085476.1	30.061	326	201	11	381	698	42	348	1.69e-27	120
TLR03	XP_069085476.1	26.266	316	185	8	8	309	13	294	3.20e-12	71.6
TLR03	XP_069074050.1	21.827	788	542	24	142	895	45	792	4.74e-26	116
TLR03	XP_069074049.1	21.827	788	542	24	142	895	45	792	4.74e-26	116
TLR03	XP_069074048.1	21.827	788	542	24	142	895	45	792	4.74e-26	116
TLR03	XP_069085153.1	29.705	441	280	13	7	439	21	439	6.23e-26	116
TLR03	XP_069085153.1	27.692	390	259	10	152	538	70	439	3.63e-20	97.8
TLR03	XP_069095703.1	23.736	712	453	21	7	661	11	689	2.84e-25	114
TLR03	XP_069095703.1	24.519	624	372	15	29	594	285	867	5.92e-19	94.0
TLR03	XP_069078067.1	27.234	470	295	13	28	472	55	502	8.93e-25	112
TLR03	XP_069078067.1	28.074	431	258	14	103	530	83	464	4.71e-16	84.3
TLR03	XP_069078067.1	27.586	377	226	8	279	619	84	449	1.78e-15	82.4
TLR03	XP_069078067.1	25.432	405	254	12	203	585	85	463	5.15e-11	67.8
TLR03	XP_069055443.1	23.110	688	431	15	29	661	35	679	2.48e-24	111
TLR03	XP_069055443.1	22.979	631	380	16	24	596	276	858	5.68e-18	90.9
TLR03	XP_069055443.1	22.349	613	372	19	126	669	306	883	5.38e-13	74.7
TLR03	XP_069098419.1	24.308	325	235	10	574	896	627	942	4.71e-24	110
TLR03	XP_069069278.1	26.047	549	329	21	158	695	5	487	5.41e-24	108
TLR03	XP_069058277.1	23.237	723	438	20	5	661	13	684	9.91e-24	109
TLR03	XP_069058277.1	24.618	654	408	19	29	659	286	877	1.38e-20	99.4
TLR03	XP_069058277.1	24.270	445	257	9	252	665	67	462	5.72e-14	77.8
TLR03	XP_069058276.1	23.237	723	438	20	5	661	13	684	1.41e-23	108
TLR03	XP_069058276.1	24.618	654	408	19	29	659	286	877	1.77e-20	99.0
TLR03	XP_069058276.1	24.270	445	257	9	252	665	67	462	7.65e-14	77.4
TLR03	XP_069062979.1	27.015	459	277	21	446	877	10	437	2.44e-23	105
TLR03	XP_069097942.1	24.000	325	236	10	574	896	629	944	5.23e-23	106
TLR03	XP_069058203.1	25.588	340	231	11	565	894	446	773	7.59e-23	105
TLR03	XP_069058202.1	25.588	340	231	11	565	894	446	773	7.59e-23	105
TLR03	XP_069058201.1	25.588	340	231	11	565	894	446	773	7.59e-23	105
TLR03	XP_069058200.1	25.588	340	231	11	565	894	446	773	7.59e-23	105
TLR03	XP_069098418.1	24.169	331	239	11	568	896	600	920	2.57e-22	104
TLR03	XP_069058206.1	22.166	785	508	27	153	894	51	775	3.95e-22	103
TLR03	XP_069058205.1	22.166	785	508	27	153	894	51	775	3.95e-22	103
TLR03	XP_069064080.1	24.581	716	391	23	22	680	24	647	7.01e-22	102
TLR03	XP_069084444.1	26.681	461	285	11	28	458	36	473	1.01e-21	102
TLR03	XP_069084444.1	26.847	406	252	10	129	512	69	451	9.91e-14	76.6
TLR03	XP_069088754.1	26.136	528	323	16	29	509	53	560	1.09e-21	101
TLR03	XP_069088754.1	25.875	514	323	17	127	626	80	549	7.89e-14	76.6
TLR03	XP_069084442.1	26.681	461	285	11	28	458	36	473	1.44e-21	102
TLR03	XP_069084442.1	26.847	406	252	10	129	512	69	451	1.53e-13	76.3
TLR03	XP_069056173.1	28.620	297	181	9	405	699	78	345	1.79e-21	98.2
TLR03	XP_069056173.1	29.524	210	139	3	57	265	81	282	4.02e-11	66.6
TLR03	XP_069095031.1	26.457	446	283	11	37	458	49	473	3.55e-21	100
TLR03	XP_069095031.1	28.409	352	219	10	280	626	69	392	1.04e-16	86.3
TLR03	XP_069098982.1	22.951	427	299	11	476	898	409	809	9.47e-21	99.4
TLR03	XP_069098973.1	22.951	427	299	11	476	898	409	809	9.47e-21	99.4
TLR03	XP_069098963.1	22.951	427	299	11	476	898	409	809	9.47e-21	99.4
TLR03	XP_069098955.1	22.951	427	299	11	476	898	409	809	9.47e-21	99.4
TLR03	XP_069098947.1	22.951	427	299	11	476	898	409	809	9.47e-21	99.4
TLR03	XP_069073413.1	27.826	345	232	5	23	361	22	355	5.34e-20	96.3
TLR03	XP_069073413.1	25.862	348	233	10	344	690	76	399	8.24e-16	82.8
TLR03	XP_069084443.1	26.856	458	264	14	28	458	36	449	2.03e-19	95.1
TLR03	XP_069084443.1	26.963	382	234	10	153	512	69	427	2.20e-12	72.4
TLR03	XP_069062671.1	28.381	451	263	14	23	462	35	436	2.98e-19	94.7
TLR03	XP_069062671.1	23.623	563	343	16	203	757	69	552	4.43e-18	90.9
TLR03	XP_069079112.1	23.910	665	432	20	23	681	26	622	2.99e-19	94.0
TLR03	XP_069059997.1	26.087	736	417	29	28	727	26	670	4.87e-19	93.6
TLR03	XP_069059996.1	26.087	736	417	29	28	727	26	670	4.87e-19	93.6
TLR03	XP_069072874.1	28.440	327	223	4	38	364	4	319	7.25e-19	92.4
TLR03	XP_069072874.1	26.096	456	228	12	241	687	2	357	3.93e-18	90.1
TLR03	XP_069087229.1	24.066	669	388	24	99	694	75	696	2.10e-18	91.7
TLR03	XP_069087228.1	24.066	669	388	24	99	694	75	696	2.10e-18	91.7
TLR03	XP_069087227.1	24.066	669	388	24	99	694	75	696	2.10e-18	91.7
TLR03	XP_069078757.1	26.963	382	203	13	383	699	43	413	1.35e-17	88.6
TLR03	XP_069078757.1	28.481	316	204	8	254	568	62	356	8.61e-17	86.3
TLR03	XP_069078757.1	26.937	271	183	7	193	462	100	356	2.11e-11	68.9
TLR03	XP_069096730.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096730.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096724.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096724.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096722.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096722.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096714.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096714.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096704.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096704.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096695.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096695.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096686.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096686.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096676.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096676.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096668.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096668.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069096662.1	27.042	355	236	6	16	361	15	355	1.89e-17	88.2
TLR03	XP_069096662.1	27.796	313	204	9	343	653	75	367	1.20e-12	72.8
TLR03	XP_069057103.1	26.190	294	193	9	408	697	79	352	1.92e-17	88.2
TLR03	XP_069057102.1	26.190	294	193	9	408	697	79	352	1.92e-17	88.2
TLR03	XP_069057101.1	26.190	294	193	9	408	697	79	352	1.92e-17	88.2
TLR03	XP_069057100.1	26.190	294	193	9	408	697	79	352	1.92e-17	88.2
TLR03	XP_069057099.1	26.190	294	193	9	408	697	79	352	1.92e-17	88.2
TLR03	XP_069077917.1	26.667	285	185	9	408	688	81	345	7.99e-17	86.3
TLR03	XP_069077917.1	28.169	284	168	5	29	309	51	301	1.05e-13	76.3
TLR03	XP_069077916.1	26.667	285	185	9	408	688	81	345	7.99e-17	86.3
TLR03	XP_069077916.1	28.169	284	168	5	29	309	51	301	1.05e-13	76.3
TLR03	XP_069077915.1	26.667	285	185	9	408	688	81	345	7.99e-17	86.3
TLR03	XP_069077915.1	28.169	284	168	5	29	309	51	301	1.05e-13	76.3
TLR03	XP_069077914.1	26.667	285	185	9	408	688	81	345	7.99e-17	86.3
TLR03	XP_069077914.1	28.169	284	168	5	29	309	51	301	1.05e-13	76.3
TLR03	XP_069077913.1	26.667	285	185	9	408	688	81	345	7.99e-17	86.3
TLR03	XP_069077913.1	28.169	284	168	5	29	309	51	301	1.05e-13	76.3
TLR03	XP_069094615.1	27.198	364	226	6	37	395	87	416	1.41e-16	85.5
TLR03	XP_069094614.1	27.198	364	226	6	37	395	87	416	1.41e-16	85.5
TLR03	XP_069094613.1	27.198	364	226	6	37	395	87	416	1.41e-16	85.5
TLR03	XP_069067556.1	31.579	285	185	6	49	330	80	357	6.70e-16	83.6
TLR03	XP_069085154.1	26.753	385	207	12	7	333	21	388	9.73e-16	83.2
TLR03	XP_069085154.1	26.027	365	224	10	177	538	69	390	3.90e-13	74.7
TLR03	XP_069096621.1	26.910	301	201	9	405	702	87	371	1.78e-15	81.6
TLR03	XP_069096621.1	27.660	282	172	6	29	309	38	288	3.35e-11	67.8
TLR03	XP_069060762.1	23.276	348	221	11	382	700	42	372	8.38e-15	79.3
TLR03	XP_069060762.1	26.284	331	201	7	6	330	18	311	4.14e-14	77.0
TLR03	XP_069060762.1	30.469	256	162	6	129	382	70	311	1.71e-12	72.0
TLR03	XP_069078296.1	27.147	361	222	14	300	648	44	375	1.82e-14	78.6
TLR03	XP_069078296.1	25.749	334	235	4	29	361	47	368	4.11e-14	77.4
TLR03	XP_069078295.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078295.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078294.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078294.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078293.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078293.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078292.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078292.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078291.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078291.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078290.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078290.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078289.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078289.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078287.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078287.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078286.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078286.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078285.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078285.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078284.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078284.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078283.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078283.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078282.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078282.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078281.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078281.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069078280.1	27.147	361	222	14	300	648	48	379	2.16e-14	78.6
TLR03	XP_069078280.1	25.749	334	235	4	29	361	51	372	4.63e-14	77.4
TLR03	XP_069062456.1	26.184	359	221	9	37	387	57	379	8.22e-14	76.6
TLR03	XP_069062456.1	26.014	296	139	10	252	488	75	349	1.81e-11	69.3
TLR03	XP_069063639.1	23.604	394	248	10	336	718	60	411	1.57e-13	74.7
TLR03	XP_069063639.1	26.230	366	181	12	23	384	20	300	1.12e-11	68.9
TLR03	XP_069069701.1	24.403	754	434	30	8	722	19	675	1.60e-13	75.9
TLR03	XP_069069700.1	24.403	754	434	30	8	722	19	675	1.60e-13	75.9
TLR03	XP_069069275.1	27.798	277	165	4	57	331	156	399	1.61e-13	75.5
TLR03	XP_069062782.1	28.509	228	136	4	29	234	84	306	2.60e-13	73.9
TLR03	XP_069062782.1	25.217	230	152	7	103	330	110	321	5.92e-11	66.6
TLR03	XP_069062781.1	28.509	228	136	4	29	234	84	306	2.60e-13	73.9
TLR03	XP_069062781.1	25.217	230	152	7	103	330	110	321	5.92e-11	66.6
TLR03	XP_069062780.1	28.509	228	136	4	29	234	84	306	2.60e-13	73.9
TLR03	XP_069062780.1	25.217	230	152	7	103	330	110	321	5.92e-11	66.6
TLR03	XP_069062779.1	28.509	228	136	4	29	234	84	306	2.60e-13	73.9
TLR03	XP_069062779.1	25.217	230	152	7	103	330	110	321	5.92e-11	66.6
TLR03	XP_069092859.1	26.781	407	244	15	250	648	71	431	2.75e-13	74.7
TLR03	XP_069092859.1	25.806	372	202	9	42	385	105	430	7.90e-13	73.2
TLR03	XP_069065756.1	26.108	406	238	12	22	404	27	393	4.99e-13	74.3
TLR03	XP_069086550.1	25.107	466	313	13	53	512	126	561	8.27e-13	73.2
TLR03	XP_069086549.1	25.107	466	313	13	53	512	127	562	9.27e-13	73.2
TLR03	XP_069067730.1	24.911	562	307	23	42	526	64	587	1.21e-12	72.8
TLR03	XP_069067729.1	24.911	562	307	23	42	526	64	587	1.21e-12	72.8
TLR03	XP_069069274.1	25.000	412	241	10	220	592	40	422	2.37e-12	72.0
TLR03	XP_069069274.1	27.877	391	234	10	114	501	65	410	6.58e-12	70.5
TLR03	XP_069069274.1	24.661	442	272	16	276	685	52	464	1.04e-11	69.7
TLR03	XP_069069274.1	30.108	279	189	4	54	332	101	373	5.68e-11	67.4
TLR03	XP_069099420.1	26.459	257	179	4	124	380	167	413	2.38e-12	72.0
TLR03	XP_069061299.1	29.187	209	133	5	493	701	96	289	3.15e-12	71.6
TLR03	XP_069061298.1	29.187	209	133	5	493	701	151	344	3.47e-12	71.6
TLR03	XP_069064223.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069064222.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069064221.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069064220.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069064219.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069064218.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069064217.1	27.184	309	179	9	29	331	40	308	5.71e-12	70.9
TLR03	XP_069061303.1	33.333	138	85	3	245	382	371	501	1.13e-11	69.7
TLR03	XP_069071770.1	25.106	235	131	7	492	695	73	293	1.59e-11	69.3
TLR03	XP_069059230.1	24.038	312	193	7	405	690	116	409	1.64e-11	68.9
TLR03	XP_069060002.1	25.625	320	195	9	36	348	54	337	3.15e-11	67.0
